Product Id,Product type,Product Name,Cost,Sale Price,Transaction Id,Due Date,Product Quantity,Bid from,Bfrom,Bid to,BTo,City
21,Mechanical,Screw,110,180,1819,2015-02-22,2,6,Technomech,1,Jvc Engineering Company,Pune
16,Electronics,Air Blower,350,600,1819,2015-02-22,1,6,Technomech,1,Jvc Engineering Company,Pune
3,Electronics,Electric Soldering ,90,170,1819,2015-02-22,3,6,Technomech,1,Jvc Engineering Company,Pune
26,Mechanical,clips,110,180,1820,2015-02-22,1,7,CADEM Engineering,3,Deccan Mechanical,Pune
23,Mechanical,roads,110,180,1820,2015-02-22,3,7,CADEM Engineering,3,Deccan Mechanical,Pune
2,Electronics,Drilling machine,550,800,1820,2015-02-22,3,7,CADEM Engineering,3,Deccan Mechanical,Pune
28,Mechanical,Circular Saw Blades,110,180,1820,2015-02-22,2,7,CADEM Engineering,3,Deccan Mechanical,Pune
3,Electronics,Electric Soldering ,90,170,1823,2015-02-22,1,2,Treknocom Engineering ,9,SR Engineering Company,Pune
27,Mechanical,Saw Blades,110,180,1826,2015-02-22,3,5,Premier Engineering,9,SR Engineering Company,Pune
22,Mechanical,Screwdriver Kit,110,180,1826,2015-02-22,1,5,Premier Engineering,9,SR Engineering Company,Pune
21,Mechanical,Screw,110,180,1826,2015-02-22,1,5,Premier Engineering,9,SR Engineering Company,Pune
10,Electronics,Switch Box,105,170,1826,2015-02-22,3,5,Premier Engineering,9,SR Engineering Company,Pune
31,Mechanical,Spanner Set ,110,180,1826,2015-02-22,3,5,Premier Engineering,9,SR Engineering Company,Pune
10,Electronics,Switch Box,105,170,1828,2015-02-22,2,4,Ultra Engineering Corporation,7,CADEM Engineering,Pune
20,Mechanical,Drilling bits,110,180,1828,2015-02-22,2,4,Ultra Engineering Corporation,7,CADEM Engineering,Pune
30,Mechanical,Hammer,110,180,1828,2015-02-22,1,4,Ultra Engineering Corporation,7,CADEM Engineering,Pune
32,Mechanical,Iron Vice,110,180,1828,2015-02-22,2,4,Ultra Engineering Corporation,7,CADEM Engineering,Pune
5,Electronics,Jigsaw,850,1200,1828,2015-02-22,1,4,Ultra Engineering Corporation,7,CADEM Engineering,Pune
7,Electronics,Cutter,880,1470,1830,2015-02-22,2,8,Altran India,4,Ultra Engineering Corporation,Pune
20,Mechanical,Drilling bits,110,180,1830,2015-02-22,3,8,Altran India,4,Ultra Engineering Corporation,Pune
33,Mechanical,Pliers,110,180,1830,2015-02-22,2,8,Altran India,4,Ultra Engineering Corporation,Pune
23,Mechanical,roads,110,180,1830,2015-02-22,3,8,Altran India,4,Ultra Engineering Corporation,Pune
25,Mechanical,boxes,110,180,1830,2015-02-22,1,8,Altran India,4,Ultra Engineering Corporation,Pune
11,Electronics,Switch Board,130,200,1830,2015-02-22,1,8,Altran India,4,Ultra Engineering Corporation,Pune
21,Mechanical,Screw,110,180,1830,2015-02-22,3,8,Altran India,4,Ultra Engineering Corporation,Pune
8,Electronics,Regulator,70,90,1831,2015-02-22,1,9,SR Engineering Company,5,Premier Engineering,Pune
28,Mechanical,Circular Saw Blades,110,180,1831,2015-02-22,1,9,SR Engineering Company,5,Premier Engineering,Pune
1,Electronics,Wires and Cables,110,180,1831,2015-02-22,2,9,SR Engineering Company,5,Premier Engineering,Pune
5,Electronics,Jigsaw,850,1200,1831,2015-02-22,2,9,SR Engineering Company,5,Premier Engineering,Pune
15,Electronics,Exhaust Fan,275,399,1832,2015-02-22,1,5,Premier Engineering,1,Jvc Engineering Company,Pune
28,Mechanical,Circular Saw Blades,110,180,1832,2015-02-22,1,5,Premier Engineering,1,Jvc Engineering Company,Pune
10,Electronics,Switch Box,105,170,1832,2015-02-22,2,5,Premier Engineering,1,Jvc Engineering Company,Pune
17,Mechanical,Socket,110,180,1832,2015-02-22,1,5,Premier Engineering,1,Jvc Engineering Company,Pune
3,Electronics,Electric Soldering ,90,170,1832,2015-02-22,3,5,Premier Engineering,1,Jvc Engineering Company,Pune
20,Mechanical,Drilling bits,110,180,1832,2015-02-22,3,5,Premier Engineering,1,Jvc Engineering Company,Pune
18,Mechanical,Crimping,110,180,1835,2015-02-22,2,6,Technomech,7,CADEM Engineering,Pune
27,Mechanical,Saw Blades,110,180,1835,2015-02-22,2,6,Technomech,7,CADEM Engineering,Pune
19,Mechanical,Nut bolts,110,180,1835,2015-02-22,1,6,Technomech,7,CADEM Engineering,Pune
12,Electronics,Batteries,300,650,1835,2015-02-22,2,6,Technomech,7,CADEM Engineering,Pune
20,Mechanical,Drilling bits,110,180,1835,2015-02-22,3,6,Technomech,7,CADEM Engineering,Pune
21,Mechanical,Screw,110,180,1838,2015-02-22,1,5,Premier Engineering,3,Deccan Mechanical,Pune
34,Mechanical,Gear Box,110,180,1838,2015-02-22,1,5,Premier Engineering,3,Deccan Mechanical,Pune
7,Electronics,Cutter,880,1470,1838,2015-02-22,3,5,Premier Engineering,3,Deccan Mechanical,Pune
19,Mechanical,Nut bolts,110,180,1839,2015-02-22,1,2,Treknocom Engineering ,10,VCC Engineering Company,Pune
16,Electronics,Air Blower,350,600,1839,2015-02-22,2,2,Treknocom Engineering ,10,VCC Engineering Company,Pune
20,Mechanical,Drilling bits,110,180,1839,2015-02-22,3,2,Treknocom Engineering ,10,VCC Engineering Company,Pune
10,Electronics,Switch Box,105,170,1841,2015-02-22,2,6,Technomech,4,Ultra Engineering Corporation,Pune
2,Electronics,Drilling machine,550,800,1841,2015-02-22,2,6,Technomech,4,Ultra Engineering Corporation,Pune
1,Electronics,Wires and Cables,110,180,1841,2015-02-22,1,6,Technomech,4,Ultra Engineering Corporation,Pune
14,Electronics,DC Motor,80,150,1841,2015-02-22,2,6,Technomech,4,Ultra Engineering Corporation,Pune
25,Mechanical,boxes,110,180,1842,2015-02-22,2,2,Treknocom Engineering ,5,Premier Engineering,Pune
27,Mechanical,Saw Blades,110,180,1844,2015-02-22,1,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
22,Mechanical,Screwdriver Kit,110,180,1844,2015-02-22,3,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
30,Mechanical,Hammer,110,180,1847,2015-02-22,2,1,Jvc Engineering Company,7,CADEM Engineering,Pune
22,Mechanical,Screwdriver Kit,110,180,1848,2015-02-22,2,8,Altran India,1,Jvc Engineering Company,Pune
2,Electronics,Drilling machine,550,800,1848,2015-02-22,1,8,Altran India,1,Jvc Engineering Company,Pune
24,Mechanical,metal plates,110,180,1848,2015-02-22,2,8,Altran India,1,Jvc Engineering Company,Pune
3,Electronics,Electric Soldering ,90,170,1850,2015-02-23,2,6,Technomech,7,CADEM Engineering,Pune
7,Electronics,Cutter,880,1470,1850,2015-02-23,3,6,Technomech,7,CADEM Engineering,Pune
12,Electronics,Batteries,300,650,1850,2015-02-23,1,6,Technomech,7,CADEM Engineering,Pune
29,Mechanical,Aluminum Ladder,110,180,1850,2015-02-23,3,6,Technomech,7,CADEM Engineering,Pune
25,Mechanical,boxes,110,180,1850,2015-02-23,1,6,Technomech,7,CADEM Engineering,Pune
33,Mechanical,Pliers,110,180,1850,2015-02-23,2,6,Technomech,7,CADEM Engineering,Pune
22,Mechanical,Screwdriver Kit,110,180,1850,2015-02-23,3,6,Technomech,7,CADEM Engineering,Pune
28,Mechanical,Circular Saw Blades,110,180,1850,2015-02-23,1,6,Technomech,7,CADEM Engineering,Pune
12,Electronics,Batteries,300,650,1852,2015-02-23,3,1,Jvc Engineering Company,2,Treknocom Engineering ,Pune
13,Electronics,AC Motor,1800,2500,1852,2015-02-23,2,1,Jvc Engineering Company,2,Treknocom Engineering ,Pune
28,Mechanical,Circular Saw Blades,110,180,1852,2015-02-23,1,1,Jvc Engineering Company,2,Treknocom Engineering ,Pune
26,Mechanical,clips,110,180,1852,2015-02-23,2,1,Jvc Engineering Company,2,Treknocom Engineering ,Pune
6,Electronics,Welding Machine,3500,6000,1852,2015-02-23,1,1,Jvc Engineering Company,2,Treknocom Engineering ,Pune
22,Mechanical,Screwdriver Kit,110,180,1855,2015-02-23,3,10,VCC Engineering Company,5,Premier Engineering,Pune
2,Electronics,Drilling machine,550,800,1858,2015-02-23,3,1,Jvc Engineering Company,7,CADEM Engineering,Pune
19,Mechanical,Nut bolts,110,180,1858,2015-02-23,1,1,Jvc Engineering Company,7,CADEM Engineering,Pune
28,Mechanical,Circular Saw Blades,110,180,1858,2015-02-23,2,1,Jvc Engineering Company,7,CADEM Engineering,Pune
10,Electronics,Switch Box,105,170,1858,2015-02-23,3,1,Jvc Engineering Company,7,CADEM Engineering,Pune
3,Electronics,Electric Soldering ,90,170,1858,2015-02-23,1,1,Jvc Engineering Company,7,CADEM Engineering,Pune
24,Mechanical,metal plates,110,180,1858,2015-02-23,1,1,Jvc Engineering Company,7,CADEM Engineering,Pune
29,Mechanical,Aluminum Ladder,110,180,1860,2015-02-23,3,7,CADEM Engineering,5,Premier Engineering,Pune
31,Mechanical,Spanner Set ,110,180,1860,2015-02-23,3,7,CADEM Engineering,5,Premier Engineering,Pune
15,Electronics,Exhaust Fan,275,399,1860,2015-02-23,2,7,CADEM Engineering,5,Premier Engineering,Pune
33,Mechanical,Pliers,110,180,1860,2015-02-23,1,7,CADEM Engineering,5,Premier Engineering,Pune
26,Mechanical,clips,110,180,1860,2015-02-23,2,7,CADEM Engineering,5,Premier Engineering,Pune
27,Mechanical,Saw Blades,110,180,1866,2015-02-23,1,8,Altran India,2,Treknocom Engineering ,Pune
16,Electronics,Air Blower,350,600,1866,2015-02-23,3,8,Altran India,2,Treknocom Engineering ,Pune
12,Electronics,Batteries,300,650,1866,2015-02-23,1,8,Altran India,2,Treknocom Engineering ,Pune
26,Mechanical,clips,110,180,1866,2015-02-23,2,8,Altran India,2,Treknocom Engineering ,Pune
9,Electronics,Adapter,70,125,1866,2015-02-23,3,8,Altran India,2,Treknocom Engineering ,Pune
18,Mechanical,Crimping,110,180,1866,2015-02-23,3,8,Altran India,2,Treknocom Engineering ,Pune
21,Mechanical,Screw,110,180,1866,2015-02-23,1,8,Altran India,2,Treknocom Engineering ,Pune
1,Electronics,Wires and Cables,110,180,1866,2015-02-23,3,8,Altran India,2,Treknocom Engineering ,Pune
20,Mechanical,Drilling bits,110,180,1868,2015-02-23,2,7,CADEM Engineering,5,Premier Engineering,Pune
19,Mechanical,Nut bolts,110,180,1869,2015-02-23,1,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
23,Mechanical,roads,110,180,1869,2015-02-23,2,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
27,Mechanical,Saw Blades,110,180,1869,2015-02-23,2,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
12,Electronics,Batteries,300,650,1870,2015-02-23,1,1,Jvc Engineering Company,10,VCC Engineering Company,Pune
28,Mechanical,Circular Saw Blades,110,180,1870,2015-02-23,1,1,Jvc Engineering Company,10,VCC Engineering Company,Pune
1,Electronics,Wires and Cables,110,180,1870,2015-02-23,3,1,Jvc Engineering Company,10,VCC Engineering Company,Pune
32,Mechanical,Iron Vice,110,180,1870,2015-02-23,1,1,Jvc Engineering Company,10,VCC Engineering Company,Pune
4,Electronics,Grinder,525,800,1870,2015-02-23,1,1,Jvc Engineering Company,10,VCC Engineering Company,Pune
34,Mechanical,Gear Box,110,180,1870,2015-02-23,2,1,Jvc Engineering Company,10,VCC Engineering Company,Pune
17,Mechanical,Socket,110,180,1870,2015-02-23,1,1,Jvc Engineering Company,10,VCC Engineering Company,Pune
26,Mechanical,clips,110,180,1872,2015-02-23,1,9,SR Engineering Company,10,VCC Engineering Company,Pune
27,Mechanical,Saw Blades,110,180,1872,2015-02-23,3,9,SR Engineering Company,10,VCC Engineering Company,Pune
28,Mechanical,Circular Saw Blades,110,180,1872,2015-02-23,3,9,SR Engineering Company,10,VCC Engineering Company,Pune
21,Mechanical,Screw,110,180,1872,2015-02-23,3,9,SR Engineering Company,10,VCC Engineering Company,Pune
17,Mechanical,Socket,110,180,1872,2015-02-23,2,9,SR Engineering Company,10,VCC Engineering Company,Pune
1,Electronics,Wires and Cables,110,180,1872,2015-02-23,3,9,SR Engineering Company,10,VCC Engineering Company,Pune
34,Mechanical,Gear Box,110,180,1872,2015-02-23,2,9,SR Engineering Company,10,VCC Engineering Company,Pune
4,Electronics,Grinder,525,800,1872,2015-02-23,3,9,SR Engineering Company,10,VCC Engineering Company,Pune
18,Mechanical,Crimping,110,180,1874,2015-02-23,1,10,VCC Engineering Company,1,Jvc Engineering Company,Pune
11,Electronics,Switch Board,130,200,1877,2015-02-23,3,5,Premier Engineering,3,Deccan Mechanical,Pune
32,Mechanical,Iron Vice,110,180,1879,2015-02-23,2,5,Premier Engineering,1,Jvc Engineering Company,Pune
11,Electronics,Switch Board,130,200,1879,2015-02-23,1,5,Premier Engineering,1,Jvc Engineering Company,Pune
16,Electronics,Air Blower,350,600,1879,2015-02-23,1,5,Premier Engineering,1,Jvc Engineering Company,Pune
6,Electronics,Welding Machine,3500,6000,1879,2015-02-23,3,5,Premier Engineering,1,Jvc Engineering Company,Pune
22,Mechanical,Screwdriver Kit,110,180,1879,2015-02-23,2,5,Premier Engineering,1,Jvc Engineering Company,Pune
18,Mechanical,Crimping,110,180,1879,2015-02-23,2,5,Premier Engineering,1,Jvc Engineering Company,Pune
15,Electronics,Exhaust Fan,275,399,1880,2015-02-23,2,8,Altran India,9,SR Engineering Company,Pune
26,Mechanical,clips,110,180,1880,2015-02-23,1,8,Altran India,9,SR Engineering Company,Pune
7,Electronics,Cutter,880,1470,1880,2015-02-23,2,8,Altran India,9,SR Engineering Company,Pune
18,Mechanical,Crimping,110,180,1884,2015-02-23,3,4,Ultra Engineering Corporation,5,Premier Engineering,Pune
12,Electronics,Batteries,300,650,1884,2015-02-23,1,4,Ultra Engineering Corporation,5,Premier Engineering,Pune
4,Electronics,Grinder,525,800,1884,2015-02-23,1,4,Ultra Engineering Corporation,5,Premier Engineering,Pune
3,Electronics,Electric Soldering ,90,170,1884,2015-02-23,2,4,Ultra Engineering Corporation,5,Premier Engineering,Pune
17,Mechanical,Socket,110,180,1884,2015-02-23,2,4,Ultra Engineering Corporation,5,Premier Engineering,Pune
2,Electronics,Drilling machine,550,800,1884,2015-02-23,3,4,Ultra Engineering Corporation,5,Premier Engineering,Pune
11,Electronics,Switch Board,130,200,1884,2015-02-23,2,4,Ultra Engineering Corporation,5,Premier Engineering,Pune
3,Electronics,Electric Soldering ,90,170,1886,2015-02-23,3,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
7,Electronics,Cutter,880,1470,1886,2015-02-23,3,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
20,Mechanical,Drilling bits,110,180,1886,2015-02-23,2,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
1,Electronics,Wires and Cables,110,180,1886,2015-02-23,2,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
17,Mechanical,Socket,110,180,1886,2015-02-23,2,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
13,Electronics,AC Motor,1800,2500,1886,2015-02-23,2,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
6,Electronics,Welding Machine,3500,6000,1887,2015-02-23,3,7,CADEM Engineering,5,Premier Engineering,Pune
27,Mechanical,Saw Blades,110,180,1887,2015-02-23,2,7,CADEM Engineering,5,Premier Engineering,Pune
8,Electronics,Regulator,70,90,1887,2015-02-23,3,7,CADEM Engineering,5,Premier Engineering,Pune
31,Mechanical,Spanner Set ,110,180,1890,2015-02-24,3,6,Technomech,3,Deccan Mechanical,Pune
2,Electronics,Drilling machine,550,800,1890,2015-02-24,1,6,Technomech,3,Deccan Mechanical,Pune
27,Mechanical,Saw Blades,110,180,1890,2015-02-24,2,6,Technomech,3,Deccan Mechanical,Pune
21,Mechanical,Screw,110,180,1890,2015-02-24,1,6,Technomech,3,Deccan Mechanical,Pune
30,Mechanical,Hammer,110,180,1895,2015-02-24,1,2,Treknocom Engineering ,7,CADEM Engineering,Pune
3,Electronics,Electric Soldering ,90,170,1895,2015-02-24,2,2,Treknocom Engineering ,7,CADEM Engineering,Pune
34,Mechanical,Gear Box,110,180,1895,2015-02-24,2,2,Treknocom Engineering ,7,CADEM Engineering,Pune
24,Mechanical,metal plates,110,180,1895,2015-02-24,3,2,Treknocom Engineering ,7,CADEM Engineering,Pune
12,Electronics,Batteries,300,650,1895,2015-02-24,2,2,Treknocom Engineering ,7,CADEM Engineering,Pune
3,Electronics,Electric Soldering ,90,170,1898,2015-02-24,3,3,Deccan Mechanical,6,Technomech,Pune
32,Mechanical,Iron Vice,110,180,1898,2015-02-24,1,3,Deccan Mechanical,6,Technomech,Pune
1,Electronics,Wires and Cables,110,180,1898,2015-02-24,3,3,Deccan Mechanical,6,Technomech,Pune
6,Electronics,Welding Machine,3500,6000,1898,2015-02-24,2,3,Deccan Mechanical,6,Technomech,Pune
21,Mechanical,Screw,110,180,1898,2015-02-24,3,3,Deccan Mechanical,6,Technomech,Pune
25,Mechanical,boxes,110,180,1898,2015-02-24,3,3,Deccan Mechanical,6,Technomech,Pune
20,Mechanical,Drilling bits,110,180,1898,2015-02-24,1,3,Deccan Mechanical,6,Technomech,Pune
12,Electronics,Batteries,300,650,1898,2015-02-24,1,3,Deccan Mechanical,6,Technomech,Pune
18,Mechanical,Crimping,110,180,1901,2015-02-24,3,3,Deccan Mechanical,8,Altran India,Pune
2,Electronics,Drilling machine,550,800,1901,2015-02-24,1,3,Deccan Mechanical,8,Altran India,Pune
23,Mechanical,roads,110,180,1901,2015-02-24,2,3,Deccan Mechanical,8,Altran India,Pune
11,Electronics,Switch Board,130,200,1901,2015-02-24,1,3,Deccan Mechanical,8,Altran India,Pune
29,Mechanical,Aluminum Ladder,110,180,1901,2015-02-24,3,3,Deccan Mechanical,8,Altran India,Pune
1,Electronics,Wires and Cables,110,180,1901,2015-02-24,2,3,Deccan Mechanical,8,Altran India,Pune
34,Mechanical,Gear Box,110,180,1904,2015-02-24,2,7,CADEM Engineering,6,Technomech,Pune
31,Mechanical,Spanner Set ,110,180,1904,2015-02-24,3,7,CADEM Engineering,6,Technomech,Pune
18,Mechanical,Crimping,110,180,1904,2015-02-24,3,7,CADEM Engineering,6,Technomech,Pune
26,Mechanical,clips,110,180,1904,2015-02-24,1,7,CADEM Engineering,6,Technomech,Pune
10,Electronics,Switch Box,105,170,1904,2015-02-24,2,7,CADEM Engineering,6,Technomech,Pune
2,Electronics,Drilling machine,550,800,1904,2015-02-24,2,7,CADEM Engineering,6,Technomech,Pune
33,Mechanical,Pliers,110,180,1904,2015-02-24,3,7,CADEM Engineering,6,Technomech,Pune
14,Electronics,DC Motor,80,150,1904,2015-02-24,1,7,CADEM Engineering,6,Technomech,Pune
33,Mechanical,Pliers,110,180,1907,2015-02-24,2,6,Technomech,4,Ultra Engineering Corporation,Pune
17,Mechanical,Socket,110,180,1907,2015-02-24,3,6,Technomech,4,Ultra Engineering Corporation,Pune
14,Electronics,DC Motor,80,150,1907,2015-02-24,3,6,Technomech,4,Ultra Engineering Corporation,Pune
10,Electronics,Switch Box,105,170,1907,2015-02-24,3,6,Technomech,4,Ultra Engineering Corporation,Pune
29,Mechanical,Aluminum Ladder,110,180,1907,2015-02-24,1,6,Technomech,4,Ultra Engineering Corporation,Pune
4,Electronics,Grinder,525,800,1909,2015-02-24,1,4,Ultra Engineering Corporation,9,SR Engineering Company,Pune
6,Electronics,Welding Machine,3500,6000,1909,2015-02-24,2,4,Ultra Engineering Corporation,9,SR Engineering Company,Pune
24,Mechanical,metal plates,110,180,1909,2015-02-24,2,4,Ultra Engineering Corporation,9,SR Engineering Company,Pune
13,Electronics,AC Motor,1800,2500,1909,2015-02-24,1,4,Ultra Engineering Corporation,9,SR Engineering Company,Pune
12,Electronics,Batteries,300,650,1909,2015-02-24,3,4,Ultra Engineering Corporation,9,SR Engineering Company,Pune
34,Mechanical,Gear Box,110,180,1912,2015-02-24,3,9,SR Engineering Company,7,CADEM Engineering,Pune
3,Electronics,Electric Soldering ,90,170,1912,2015-02-24,1,9,SR Engineering Company,7,CADEM Engineering,Pune
8,Electronics,Regulator,70,90,1912,2015-02-24,3,9,SR Engineering Company,7,CADEM Engineering,Pune
11,Electronics,Switch Board,130,200,1912,2015-02-24,2,9,SR Engineering Company,7,CADEM Engineering,Pune
13,Electronics,AC Motor,1800,2500,1912,2015-02-24,1,9,SR Engineering Company,7,CADEM Engineering,Pune
29,Mechanical,Aluminum Ladder,110,180,1912,2015-02-24,1,9,SR Engineering Company,7,CADEM Engineering,Pune
6,Electronics,Welding Machine,3500,6000,1912,2015-02-24,3,9,SR Engineering Company,7,CADEM Engineering,Pune
32,Mechanical,Iron Vice,110,180,1912,2015-02-24,3,9,SR Engineering Company,7,CADEM Engineering,Pune
16,Electronics,Air Blower,350,600,1913,2015-02-24,1,1,Jvc Engineering Company,8,Altran India,Pune
6,Electronics,Welding Machine,3500,6000,1913,2015-02-24,3,1,Jvc Engineering Company,8,Altran India,Pune
31,Mechanical,Spanner Set ,110,180,1913,2015-02-24,2,1,Jvc Engineering Company,8,Altran India,Pune
9,Electronics,Adapter,70,125,1913,2015-02-24,1,1,Jvc Engineering Company,8,Altran India,Pune
9,Electronics,Adapter,70,125,1916,2015-02-24,3,10,VCC Engineering Company,2,Treknocom Engineering ,Pune
20,Mechanical,Drilling bits,110,180,1916,2015-02-24,1,10,VCC Engineering Company,2,Treknocom Engineering ,Pune
2,Electronics,Drilling machine,550,800,1916,2015-02-24,3,10,VCC Engineering Company,2,Treknocom Engineering ,Pune
27,Mechanical,Saw Blades,110,180,1916,2015-02-24,2,10,VCC Engineering Company,2,Treknocom Engineering ,Pune
29,Mechanical,Aluminum Ladder,110,180,1919,2015-02-24,1,1,Jvc Engineering Company,2,Treknocom Engineering ,Pune
33,Mechanical,Pliers,110,180,1919,2015-02-24,2,1,Jvc Engineering Company,2,Treknocom Engineering ,Pune
34,Mechanical,Gear Box,110,180,1919,2015-02-24,2,1,Jvc Engineering Company,2,Treknocom Engineering ,Pune
16,Electronics,Air Blower,350,600,1920,2015-02-24,1,7,CADEM Engineering,1,Jvc Engineering Company,Pune
2,Electronics,Drilling machine,550,800,1920,2015-02-24,1,7,CADEM Engineering,1,Jvc Engineering Company,Pune
26,Mechanical,clips,110,180,1920,2015-02-24,2,7,CADEM Engineering,1,Jvc Engineering Company,Pune
7,Electronics,Cutter,880,1470,1920,2015-02-24,2,7,CADEM Engineering,1,Jvc Engineering Company,Pune
1,Electronics,Wires and Cables,110,180,1920,2015-02-24,3,7,CADEM Engineering,1,Jvc Engineering Company,Pune
13,Electronics,AC Motor,1800,2500,1920,2015-02-24,3,7,CADEM Engineering,1,Jvc Engineering Company,Pune
30,Mechanical,Hammer,110,180,1923,2015-02-24,3,1,Jvc Engineering Company,2,Treknocom Engineering ,Pune
23,Mechanical,roads,110,180,1923,2015-02-24,2,1,Jvc Engineering Company,2,Treknocom Engineering ,Pune
34,Mechanical,Gear Box,110,180,1924,2015-02-24,1,10,VCC Engineering Company,3,Deccan Mechanical,Pune
13,Electronics,AC Motor,1800,2500,1924,2015-02-24,3,10,VCC Engineering Company,3,Deccan Mechanical,Pune
25,Mechanical,boxes,110,180,1924,2015-02-24,1,10,VCC Engineering Company,3,Deccan Mechanical,Pune
32,Mechanical,Iron Vice,110,180,1924,2015-02-24,3,10,VCC Engineering Company,3,Deccan Mechanical,Pune
17,Mechanical,Socket,110,180,1924,2015-02-24,1,10,VCC Engineering Company,3,Deccan Mechanical,Pune
15,Electronics,Exhaust Fan,275,399,1927,2015-02-24,2,5,Premier Engineering,2,Treknocom Engineering ,Pune
19,Mechanical,Nut bolts,110,180,1927,2015-02-24,2,5,Premier Engineering,2,Treknocom Engineering ,Pune
24,Mechanical,metal plates,110,180,1927,2015-02-24,1,5,Premier Engineering,2,Treknocom Engineering ,Pune
14,Electronics,DC Motor,80,150,1927,2015-02-24,1,5,Premier Engineering,2,Treknocom Engineering ,Pune
26,Mechanical,clips,110,180,1927,2015-02-24,2,5,Premier Engineering,2,Treknocom Engineering ,Pune
5,Electronics,Jigsaw,850,1200,1927,2015-02-24,1,5,Premier Engineering,2,Treknocom Engineering ,Pune
11,Electronics,Switch Board,130,200,1927,2015-02-24,3,5,Premier Engineering,2,Treknocom Engineering ,Pune
17,Mechanical,Socket,110,180,1928,2015-02-24,2,9,SR Engineering Company,8,Altran India,Pune
17,Mechanical,Socket,110,180,1929,2015-02-24,3,7,CADEM Engineering,10,VCC Engineering Company,Pune
9,Electronics,Adapter,70,125,1929,2015-02-24,1,7,CADEM Engineering,10,VCC Engineering Company,Pune
11,Electronics,Switch Board,130,200,1929,2015-02-24,1,7,CADEM Engineering,10,VCC Engineering Company,Pune
21,Mechanical,Screw,110,180,1931,2015-02-24,2,3,Deccan Mechanical,4,Ultra Engineering Corporation,Pune
28,Mechanical,Circular Saw Blades,110,180,1931,2015-02-24,2,3,Deccan Mechanical,4,Ultra Engineering Corporation,Pune
33,Mechanical,Pliers,110,180,1931,2015-02-24,2,3,Deccan Mechanical,4,Ultra Engineering Corporation,Pune
22,Mechanical,Screwdriver Kit,110,180,1931,2015-02-24,1,3,Deccan Mechanical,4,Ultra Engineering Corporation,Pune
23,Mechanical,roads,110,180,1931,2015-02-24,1,3,Deccan Mechanical,4,Ultra Engineering Corporation,Pune
30,Mechanical,Hammer,110,180,1931,2015-02-24,1,3,Deccan Mechanical,4,Ultra Engineering Corporation,Pune
3,Electronics,Electric Soldering ,90,170,1931,2015-02-24,1,3,Deccan Mechanical,4,Ultra Engineering Corporation,Pune
27,Mechanical,Saw Blades,110,180,1937,2015-02-25,3,5,Premier Engineering,10,VCC Engineering Company,Pune
22,Mechanical,Screwdriver Kit,110,180,1937,2015-02-25,3,5,Premier Engineering,10,VCC Engineering Company,Pune
8,Electronics,Regulator,70,90,1937,2015-02-25,3,5,Premier Engineering,10,VCC Engineering Company,Pune
18,Mechanical,Crimping,110,180,1937,2015-02-25,2,5,Premier Engineering,10,VCC Engineering Company,Pune
11,Electronics,Switch Board,130,200,1937,2015-02-25,2,5,Premier Engineering,10,VCC Engineering Company,Pune
3,Electronics,Electric Soldering ,90,170,1937,2015-02-25,3,5,Premier Engineering,10,VCC Engineering Company,Pune
28,Mechanical,Circular Saw Blades,110,180,1937,2015-02-25,1,5,Premier Engineering,10,VCC Engineering Company,Pune
1,Electronics,Wires and Cables,110,180,1937,2015-02-25,1,5,Premier Engineering,10,VCC Engineering Company,Pune
29,Mechanical,Aluminum Ladder,110,180,1940,2015-02-25,1,5,Premier Engineering,3,Deccan Mechanical,Pune
3,Electronics,Electric Soldering ,90,170,1940,2015-02-25,3,5,Premier Engineering,3,Deccan Mechanical,Pune
16,Electronics,Air Blower,350,600,1940,2015-02-25,2,5,Premier Engineering,3,Deccan Mechanical,Pune
24,Mechanical,metal plates,110,180,1940,2015-02-25,2,5,Premier Engineering,3,Deccan Mechanical,Pune
31,Mechanical,Spanner Set ,110,180,1942,2015-02-25,1,8,Altran India,2,Treknocom Engineering ,Pune
15,Electronics,Exhaust Fan,275,399,1942,2015-02-25,3,8,Altran India,2,Treknocom Engineering ,Pune
12,Electronics,Batteries,300,650,1942,2015-02-25,3,8,Altran India,2,Treknocom Engineering ,Pune
24,Mechanical,metal plates,110,180,1942,2015-02-25,1,8,Altran India,2,Treknocom Engineering ,Pune
6,Electronics,Welding Machine,3500,6000,1942,2015-02-25,2,8,Altran India,2,Treknocom Engineering ,Pune
28,Mechanical,Circular Saw Blades,110,180,1942,2015-02-25,3,8,Altran India,2,Treknocom Engineering ,Pune
25,Mechanical,boxes,110,180,1944,2015-02-25,2,2,Treknocom Engineering ,7,CADEM Engineering,Pune
12,Electronics,Batteries,300,650,1944,2015-02-25,2,2,Treknocom Engineering ,7,CADEM Engineering,Pune
